Category	Keyword	Web_Page_URL	Tweet_Website	Author_Name	Author_Web_Page_URL	Tweet_Timestamp	Tweet_Content	Tweet_Image_URL	Tweet_Video_URL	Tweet_AD	Tweet_Number_of_Reviews	Tweet_Number_of_Retweets	Retweets	Tweet_Number_of_Likes	Likes	Tweet_Number_of_Looks	looks	Impressions
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/TrikruLexaWoods/status/1731044596132765866	LEXAReload	https://twitter.com/TrikruLexaWoods	12/2/23	I miss seeing performer Lisa so bad #LISA #LALISA #MONEY		https://twitter.com/TrikruLexaWoods/status/1731044596132765866	FALSE	1	186	186	730	730	11K	11000	916.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/MarilynMonroe/status/1732400698799919208	Marilyn Monroe	https://twitter.com/MarilynMonroe	12/6/23	“I want some respect. I don’t care about money. I want better parts and better directors. I want to be an actress.”: #MiltonHGreene#MarilynMonroe #Icon #Quote #Money #Acting #Parts #Directors #Actress #Respect	https://pbs.twimg.com/media/GAq5QQva0AAhZea?format=jpg&name=small	https://twitter.com/MarilynMonroe/status/1732400698799919208	FALSE	6	126	126	752	752	11K	11000	878.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/Debabrata_222/status/1730595769198264482	Debabrata	https://twitter.com/Debabrata_222	12/1/23	Some #stocks expecting 30-100% in short term.Share your list. I will share mine.		https://twitter.com/Debabrata_222/status/1730595769198264482	FALSE	193	102	102	750	750	226K	226000	852.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/wonderwin_s/status/1730203834906182017	The_campus!!	https://twitter.com/wonderwin_s	11/30/23	อวยยศครอบครัวGettyไม่หยุด#LISA #LALISA #MONEY #리사	https://pbs.twimg.com/media/GALrN1fbkAAm_yx?format=jpg&name=small	https://twitter.com/wonderwin_s/status/1730203834906182017	FALSE		194	194	634	634	12K	12000	828.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/ItsLoveWallet/status/1729478802940604863	Love Wallet	https://twitter.com/ItsLoveWallet	11/28/23	Experience the simplicity of crypto storage and seamless transfers with #LoveWallet Your crypto journey starts here.#financialfreedom #money #business #investment #financialliteracy #investing #financialplanning #financialadvisor #trading #stockmarket #entrepreneur	https://pbs.twimg.com/media/GABXwtpWUAATGUO?format=jpg&name=small	https://twitter.com/ItsLoveWallet/status/1729478802940604863	FALSE	23	128	128	684	684	5.6K	56000	812.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/Lsglobal_/status/1732240711905607757	LALISA GLOBAL FANBASE	https://twitter.com/Lsglobal_	12/6/23	Good morning ! Here’s your reminder to stream #MONEY on YouTube and SH ! Lilies Let’s go for 940M next ! Make sure to join our streaming parties and follow the guidelines for proper streaming so our views are not deleted ! If we all do it together we can do it …	https://pbs.twimg.com/media/GAonvo8bUAAuQgt?format=jpg&name=small	https://twitter.com/Lsglobal_/status/1732240711905607757	FALSE	2	242	242	486	486	12K	12000	728.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/anew130/status/1731974006817878403	Lili	https://twitter.com/anew130	12/5/23	เจอลิซ่าที่ พาร์ค พารากอน #LISA #LALISA #MONEY	https://pbs.twimg.com/media/GAk1KOQaMAAeueD?format=jpg&name=360x360;https://pbs.twimg.com/media/GAk1KqIaEAAtaNh?format=jpg&name=360x360;https://pbs.twimg.com/media/GAk1LE5aIAApH8d?format=jpg&name=360x360;https://pbs.twimg.com/media/GAk1Lh4a0AAV-_w?format=jpg&name=360x360	https://twitter.com/anew130/status/1731974006817878403	FALSE		225	225	499	499	12K	12000	724.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/LALISA_twts/status/1729850982194929857	LISA's Updates |	https://twitter.com/LALISA_twts	11/29/23	#SpotifyWrapped by @LALISA_twts:Top Artist: #LISATop Song: #MONEY	https://pbs.twimg.com/media/GAGqSnPX0AAxtAq?format=jpg&name=360x360;https://pbs.twimg.com/media/GAGqTP3XAAADQTA?format=jpg&name=360x360	https://twitter.com/LALISA_twts/status/1729850982194929857	FALSE	5	165	165	545	545	8.6K	86000	710.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/ForeverBP3/status/1729743965220438154	Forever_LALISA Fan account	https://twitter.com/ForeverBP3	11/29/23	รูปนี้ลิซ่าสวยมากก #LISA #LALISA #MONEY	https://pbs.twimg.com/media/GAFIspIa4AAML1E?format=jpg&name=small	https://twitter.com/ForeverBP3/status/1729743965220438154	FALSE		194	194	516	516	8K	8000	710.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/hanakitayu9877/status/1731603733749068082	LISA LALISA fan account	https://twitter.com/hanakitayu9877	12/4/23	#ลิซ่า คือพลังนุ่มนิ่มของพวกเราThank You For Love to LISA #LALISA #MONEY #SG #SHOONG	https://pbs.twimg.com/media/GAfkYqzbUAAhEeI?format=jpg&name=small	https://twitter.com/hanakitayu9877/status/1731603733749068082	FALSE		223	223	484	484	8K	8000	707.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/Lsglobal_/status/1730609318284984813	LALISA GLOBAL FANBASE	https://twitter.com/Lsglobal_	12/1/23	Hello ! Here’s your reminder to stream #MONEY on YouTube and SH ! Lilies Let’s go for 940M next ! Make sure to join our streaming parties and follow the guidelines for proper streaming so our views are not deleted ! If we all do it together we can do it …	https://pbs.twimg.com/media/GARb_9oaUAAntB7?format=jpg&name=small	https://twitter.com/Lsglobal_/status/1730609318284984813	FALSE		238	238	456	456	12K	12000	694.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/tnta_05/status/1730601122426179806	𝓛𝓲𝓵𝓲𝓮𝓼 ♡𝓛𝓲𝓼𝓪	https://twitter.com/tnta_05	12/1/23	#LISA is the 2nd most followed female Kpop artist on Instagram in November with 709,995 followers #LALISA #MONEY #리사	https://pbs.twimg.com/media/GARUi7EaUAAm1MG?format=jpg&name=small	https://twitter.com/tnta_05/status/1730601122426179806	FALSE	4	121	121	570	570	9.4K	94000	691.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/sulisweetie/status/1732232916640653424	LILISweetie	https://twitter.com/sulisweetie	12/6/23	TEAMLISA รอเชียร์อัพ soloist lisa นะคะ งานวงยังอยู่ งานเดี่ยวกับทีมลิซ่าเริ่ดแน่ปีหน้า ร่างทองจะเฉิดฉาย#LISA #리사 #LALISA #MONEY	https://pbs.twimg.com/media/GAogp13aQAAXNg5?format=jpg&name=small	https://twitter.com/sulisweetie/status/1732232916640653424	FALSE	1	211	211	463	463	9.2K	92000	674.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/KirkDBorne/status/1730641869049094200	Kirk Borne	https://twitter.com/KirkDBorne	12/1/23	#MachineLearning for Financial Risk Management with #Python — #Algorithms for Modeling Risk: http://amzn.to/3t7ARbG———#AI #DataScience #Finance #Coding #BigData #100DaysOfCode #RiskManagement #DigitalTransformation #Fintech #PredictiveAnalytics	https://pbs.twimg.com/media/GAR5lDRWcAAa8RS?format=jpg&name=small	https://twitter.com/KirkDBorne/status/1730641869049094200	FALSE	2	133	133	534	534	41K	41000	667.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/NNongeuayjai/status/1732012046273658983	ℕ𝕆ℕ𝔾𝔼𝕌𝔸𝕐𝕁𝔸𝕀	https://twitter.com/NNongeuayjai	12/5/23	สวย เริ่ดทุกสเตจ อินเนอร์จัดเต็มทุกการแสดง ภูมิใจจัง #LISA #LALISA #MONEY #리사	https://pbs.twimg.com/media/GAlXxcTaAAAWKmg?format=jpg&name=small	https://twitter.com/NNongeuayjai/status/1732012046273658983	FALSE		190	190	476	476	6.8K	68000	666.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/LaliceUpdates/status/1731254245041881550	LALICE UPDATES	https://twitter.com/LaliceUpdates	12/3/23	Keep streaming!!!!#LISA - '#MONEY' EXCLUSIVE PERFORMANCE VIDEO https://youtu.be/dNCWe_6HAM8?si=maRgxUX2b11nfXfD… via @YouTube	https://pbs.twimg.com/card_img/1731537140658692096/upBDpuLZ?format=jpg&name=240x240	https://twitter.com/LaliceUpdates/status/1731254245041881550	FALSE	2	266	266	370	370	15K	15000	636.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/sunilgurjar01/status/1732047427023372343	Sunil Gurjar, CFTe	https://twitter.com/sunilgurjar01	12/5/23	Adani Group Stock Technical Analysis!Good Looking Adani Group Stock!1- ADANIGREEN2- ADANIENSOL3- ADANIENT4- ADANIPOWERKeep on Radar.Huge Potential Upside Stocks!#stocks #trading #investing	https://pbs.twimg.com/media/GAl2GGwaMAAKwg1?format=jpg&name=360x360;https://pbs.twimg.com/media/GAl2liqbUAAqpfv?format=jpg&name=360x360;https://pbs.twimg.com/media/GAl3B3jbcAApn3o?format=png&name=360x360;https://pbs.twimg.com/media/GAl3ZaLbYAAx8Zh?format=jpg&name=360x360	https://twitter.com/sunilgurjar01/status/1732047427023372343	FALSE	33	77	77	552	552	80K	80000	629.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/tgooddee/status/1732432309310435409	♡ Svak Vind♡	https://twitter.com/tgooddee	12/6/23	น้องอยู่ตรงไหนเราก้ออยู่ตรงนั้นเคียงข้างกันไปแบบนี้แหล่ะ ไม่หวังอะไรแค่ดูน้องทำงานที่ตัวเองรักและใช้ชีวิตอย่างมีความสุข เราก้อสุขกับเค้า รักนะคะต้าวน้องน้อย #LISA #LALISA #MONEY	https://pbs.twimg.com/media/GArV9DaaEAAiqYs?format=jpg&name=small	https://twitter.com/tgooddee/status/1732432309310435409	FALSE		170	170	451	451	6.7K	67000	621.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/sunilgurjar01/status/1732078545755893844	Sunil Gurjar, CFTe	https://twitter.com/sunilgurjar01	12/5/23	Stocks To Study and Keep on Watch for Next Week!Breakout Stocks!1- BHARATWIRE2- ZOTA3- PATANJALI4- POWERGRID5- SONATSOFTWBreakout Soon Stocks!1- WELCORP2- PITTIENG3- VSSL4- MANINDS5- NELCASTBig Move Move On the Way!You Want to Add any Stock ??#stocks…		https://twitter.com/sunilgurjar01/status/1732078545755893844	FALSE	36	67	67	553	553	102K	102000	620.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/sunilgurjar01/status/1731325013180194849	Sunil Gurjar, CFTe	https://twitter.com/sunilgurjar01		5 Breakout Soon Stocks for Next Week! 1- FACT2- Optiemus Infracom3- GMDC4- JSW energy5- Prakash Pipes Did I miss any stock ???#stocks #trading #investing		https://twitter.com/sunilgurjar01/status/1731325013180194849	FALSE	62	72	72	532	532	76K	76000	604.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/Malik_Manoban/status/1732110981545984441	Z ⁰¹¹² | ⁰³²⁷	https://twitter.com/Malik_Manoban	12/5/23	Anyway, please continue streaming #MONEY on Youtube:https://youtu.be/dNCWe_6HAM8and join Stationhead:https://stationhead.com/fangkhaoThe streams keep getting lower. Focus on streaming.Keep supporting #LISA instead of behaving like an anti criticizing her life and her choices.	https://pbs.twimg.com/media/GAmxwhGaQAAtI9u?format=jpg&name=small	https://twitter.com/Malik_Manoban/status/1732110981545984441	FALSE	1	146	146	435	435	5.6K	56000	581.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/LiliesHome_/status/1732388416606855316	Lilies Home	https://twitter.com/LiliesHome_	12/6/23	Stream for LISA https://youtu.be/dNCWe_6HAM8?si=JT6KS3Gi5H08yl3L…MONEY ROAD TO 1B VIEWS#LISA #LALISA #MONEY	https://pbs.twimg.com/media/GAquFZ0a0AAZqMs?format=jpg&name=small	https://twitter.com/LiliesHome_/status/1732388416606855316	FALSE	2	238	238	336	336	9.5K	95000	574.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/tnta_05/status/1732214266248540240	𝓛𝓲𝓵𝓲𝓮𝓼 ♡𝓛𝓲𝓼𝓪	https://twitter.com/tnta_05	12/6/23	I'm here for you #LISA #LALISA #MONEY	https://pbs.twimg.com/media/GAoPsftb0AA1yeM?format=jpg&name=small	https://twitter.com/tnta_05/status/1732214266248540240	FALSE	1	114	114	435	435	5.4K	54000	549.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/LiliesHomeBR/status/1731870107914371376	@LiliesHomeBR	https://twitter.com/LiliesHomeBR	12/5/23	Articles from Naver about #리사 REACT, RECOMMEND AND SHAREBlackpink Lisa, lovely pajama fashionhttps://naver.me/GZsK1bxW#LISA #LALISA #MONEY	https://pbs.twimg.com/media/GAjWrhMaQAAk4XF?format=jpg&name=small	https://twitter.com/LiliesHomeBR/status/1731870107914371376	FALSE	3	175	175	374	374	30K	30000	549.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/lalaluvlalisa/status/1729905365964485016	lisa data	https://twitter.com/lalaluvlalisa		Of course, it’s #LISA Next year again, love. #SpotifyWrapped #LALISA #MONEY #SHOONG #SG	https://pbs.twimg.com/media/GAHbq9qakAAqBqf?format=jpg&name=360x360;https://pbs.twimg.com/media/GAHbq9na8AIoOGG?format=jpg&name=360x360;https://pbs.twimg.com/media/GAHbq9oa8AEeWPa?format=jpg&name=small;https://pbs.twimg.com/media/GAHbq9pa8AA6HHC?format=jpg&name=360x360	https://twitter.com/lalaluvlalisa/status/1729905365964485016	FALSE	1	119	119	422	422	7.7K	77000	541.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/Lali_Lalisaaaa_/status/1729810500647547082	Lali_Lalisa	https://twitter.com/Lali_Lalisaaaa_	11/29/23	ลุคแบบผู้หญิงสวยเก่งและเท่ห์มาก เขินเลยอ่ะ#LISA #LALISA #MONEY	https://pbs.twimg.com/media/GAGFesdbMAAdaGu?format=jpg&name=small	https://twitter.com/Lali_Lalisaaaa_/status/1729810500647547082	FALSE	1	163	163	364	364	6.6K	66000	527.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/DarioCpx/status/1732196949494030610	JustDario JustDario	https://twitter.com/DarioCpx	12/6/23	#JustDarioDailyEUROPEAN #STOCKS ARE SENDING A (MADOFF) WARNING On November 7, 2005, Harry Markopolos submitted a 19-page letter to the SEC titled "The world's largest hedge fund is a fraud," detailing a long series of red flags about Madoff Investment Operations, in…	https://pbs.twimg.com/media/GAn_7q9bEAAG0qg?format=jpg&name=360x360;https://pbs.twimg.com/media/GAn_7rCawAAQCgM?format=jpg&name=360x360;https://pbs.twimg.com/media/GAn_7rBaYAA77_l?format=jpg&name=360x360;https://pbs.twimg.com/profile_images/1718247730001375232/7AaHlGTe_mini.jpg;https://abs-0.twimg.com/emoji/v2/svg/1f3ca-200d-2642-fe0f.svg;https://pbs.twimg.com/media/GAk25gvboAAzIjN?format=jpg&name=240x240;https://abs-0.twimg.com/emoji/v2/svg/1f926-1f3fb-200d-2642-fe0f.svg	https://twitter.com/DarioCpx/status/1732196949494030610	FALSE	21	102	102	414	414	82K	82000	516.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/sunilgurjar01/status/1732075755910394001	Sunil Gurjar, CFTe	https://twitter.com/sunilgurjar01	12/5/23	Strong Breakout Stocks!1- JIOFIN2- INOXGREEN3- ZOTA4- BHARATWIREKeep on Radar.Potential Upside Stocks!#stocks #trading #investing	https://pbs.twimg.com/media/GAmPYYGaoAARSar?format=jpg&name=360x360;https://pbs.twimg.com/media/GAmPeiibIAAL7Tb?format=jpg&name=360x360;https://pbs.twimg.com/media/GAmP_5VaQAAZek2?format=jpg&name=360x360;https://pbs.twimg.com/media/GAmRcmfb0AErqEB?format=png&name=360x360	https://twitter.com/sunilgurjar01/status/1732075755910394001	FALSE	18	69	69	440	440	55K	55000	509.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/ItsLoveWallet/status/1732050601020649883	Love Wallet	https://twitter.com/ItsLoveWallet	12/5/23	Share your insights in the comments below. Let's explore the best solutions together. #financialfreedom #money #business #investment #financialliteracy #investing #financialplanning #financialadvisor #trading #stockmarket #entrepreneur #financialeducation	https://pbs.twimg.com/media/GAl6zFUXcAAXYXc?format=jpg&name=small	https://twitter.com/ItsLoveWallet/status/1732050601020649883	FALSE	26	58	58	448	448	4.6K	46000	506.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/DarioCpx/status/1730034607696007437	JustDario JustDario	https://twitter.com/DarioCpx	11/30/23	#JustDarioDailyTHE HONG KONG #STOCKS DUMP MYSTERY I have been living in Hong Kong for the past 10 years and couldn't even leave the city for almost 3 years during COVID so I got to know it pretty deeply. Believe it or not, despite 7 million souls living here, the finance…	https://pbs.twimg.com/profile_images/1718247730001375232/7AaHlGTe_mini.jpg;https://abs-0.twimg.com/emoji/v2/svg/1f3ca-200d-2642-fe0f.svg;https://abs-0.twimg.com/emoji/v2/svg/1f937-1f3fb-200d-2642-fe0f.svg	https://twitter.com/DarioCpx/status/1730034607696007437	FALSE	30	95	95	407	407	171K	171000	502.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/Malik_Manoban/status/1730214938436948274	Z ⁰¹¹² | ⁰³²⁷ LALICE UPDATES	https://twitter.com/Malik_Manoban	11/30/23	#MONEY being included in Global Top K-Pop Songs of the Year (Spotify Wrapped 2023) despite being released in 2021 is pretty iconic MONEY you will always be famous #LISA	https://pbs.twimg.com/profile_images/1724827181212434432/IV_c645__mini.jpg;https://pbs.twimg.com/media/GAL0cR0a4AAjmt-?format=jpg&name=360x360;https://pbs.twimg.com/media/GAL0cR0aMAAS9sP?format=jpg&name=360x360	https://twitter.com/Malik_Manoban/status/1730214938436948274	FALSE	1	120	120	370	370	10K	10000	490.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/tnta_05/status/1731329099707400617	𝓛𝓲𝓵𝓲𝓮𝓼 ♡𝓛𝓲𝓼𝓪	https://twitter.com/tnta_05	12/3/23	Lisa's hashtag currently has 134.2 billion views on tiktok#LISA #LALISA #MONEY	https://pbs.twimg.com/media/GAbqpCHakAALtmb?format=jpg&name=small	https://twitter.com/tnta_05/status/1731329099707400617	FALSE		112	112	369	369	5.8K	58000	481.00
